"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:44ADyYoY5liaRa3EOAl4uf","Slide Away","spotify:artist:5YGY8feqx7naU7z4HrwZM6","Miley Cyrus","spotify:album:0SHGFAL8WZUvpWb5iLPp6E","Slide Away","spotify:artist:5YGY8feqx7naU7z4HrwZM6","Miley Cyrus","2019-08-16","https://i.scdn.co/image/ab67616d0000b2732bba357383c6f9dbb5112392","1","1","233654","https://p.scdn.co/mp3-preview/0cff2bb99981e4c697a584cbac6f5225d08a1e3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:evelyn.gutierrez55","2020-07-04T16:31:35Z"
"spotify:track:3dhjNA0jGA8vHBQ1VdD6vV","I Feel It Coming","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","The Weeknd, Daft Punk","spotify:album:2ODvWsOgouMbaA5xf0RkJe","Starboy","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2016-11-25","https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452","1","18","269186","","false","84","spotify:user:evelyn.gutierrez55","2020-07-04T16:36:33Z"
"spotify:track:7iu0WYLdo4yksKf3seaxzI","Hate That I Love You","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:21E3waRsmPlU7jZsS13rcj","Rihanna, Ne-Yo","spotify:album:3JSWZWeTHF4HDGt5Eozdy7","Good Girl Gone Bad: Reloaded","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2008-06-02","https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98","1","6","218946","","false","71","spotify:user:evelyn.gutierrez55","2020-07-04T16:37:43Z"
"spotify:track:7DfFc7a6Rwfi3YQMRbDMau","Thinkin Bout You","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","spotify:album:392p3shh2jkxUxY2VHvlH8","channel ORANGE","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","2012-07-10","https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5","1","2","200746","","false","74","spotify:user:evelyn.gutierrez55","2020-07-04T16:38:38Z"
"spotify:track:5Erc0rv16PU4Z5Zt16kGQe","Sittin' Up In My Room","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","spotify:album:2W8fU1wJz9sGDmwMBcQBRX","The Best of Brandy","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","2005-04-05","https://i.scdn.co/image/ab67616d0000b27339410cea1e71c69b4f7cb357","1","18","291066","https://p.scdn.co/mp3-preview/8492c5d3e3b52f25a79a058484e4b0d8bd1cb5a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:evelyn.gutierrez55","2020-07-04T16:39:57Z"
"spotify:track:3kgutGd839IOYRl6ekeq6V","All I Have (feat. LL Cool J)","spotify:artist:2DlGxzQSjYe5N6G9nkYghR, spotify:artist:1P8IfcNKwrkQP5xJWuhaOC","Jennifer Lopez, LL Cool J","spotify:album:2NG4OLyeNMwcLqirwwwvs2","This Is Me...Then","spotify:artist:2DlGxzQSjYe5N6G9nkYghR","Jennifer Lopez","2002-11-19","https://i.scdn.co/image/ab67616d0000b273a33bca43fe421d8b34ba73d4","1","6","254466","https://p.scdn.co/mp3-preview/ea963a4688a5c0ff9b295514a7989cde9a2582ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:evelyn.gutierrez55","2020-07-04T16:40:19Z"
"spotify:track:5AQ5px3n4yZHwtCyoo5kQD","Step Up","spotify:artist:5i84V8Zk7YqCN6xxb7SWgw","Samantha Jade","spotify:album:2rAf1FJKQ3f9TAQncbnYxG","Step Up Soundtrack","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2006-08-08","https://i.scdn.co/image/ab67616d0000b27329e859984c912d7a77420e43","1","6","205613","https://p.scdn.co/mp3-preview/c93b778a555dfbaad8caf4c4aca93525f9ce126d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:evelyn.gutierrez55","2020-07-05T08:58:22Z"
"spotify:track:6HcQZfMrw3KwGyzrKw1Pjy","Dreamlover","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:2NKxb7pk04CuZab5udkGUl","Music Box","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1993-08-04","https://i.scdn.co/image/ab67616d0000b2730f688fa11af022f0210e21cb","1","1","232960","https://p.scdn.co/mp3-preview/ba2a62270ae31307f97a35aa768f1be4377e9317?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:evelyn.gutierrez55","2020-07-06T09:49:14Z"
"spotify:track:7lUA4P03AhwAw40JHkdyGr","Pretty Hurts","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","spotify:album:2UJwKSBUz6rtW4QLK74kQu","BEYONCÉ [Platinum Edition]","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2014-11-24","https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3","1","1","257653","https://p.scdn.co/mp3-preview/fd617af2cdf7ea1bebbe64ea170a2d34ea24f675?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:evelyn.gutierrez55","2020-07-06T09:54:30Z"
"spotify:track:7MXVkk9YMctZqd1Srtv4MB","Starboy","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","The Weeknd, Daft Punk","spotify:album:2ODvWsOgouMbaA5xf0RkJe","Starboy","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2016-11-25","https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452","1","1","230453","","true","87","spotify:user:evelyn.gutierrez55","2020-07-06T09:57:24Z"
