"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:3ME2tArFXJxO2BJrmsGUrE","Up Against The Wall","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","spotify:album:7zBue2Vuzg4Z3ncRXaIkJg","Celebrity","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","2001-07-24","https://i.scdn.co/image/ab67616d0000b273270bccf2f538d6f170bd0e2d","1","8","217533","https://p.scdn.co/mp3-preview/107f9988441a93f85c0586e8a764bf54f55caa0a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:03xWMkKEbeO4SnylA53ipj","When Will My Life Begin? - From ""Tangled"" / Soundtrack Version","spotify:artist:2LJxr7Pt3JnP60eLxwbDOu","Mandy Moore","spotify:album:1l0aFrH24oPrQSqGtfeFyE","Tangled","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-01-01","https://i.scdn.co/image/ab67616d0000b273597905f8f46dfc60f5a6d11f","1","1","152333","","false","69","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3jkdQNkDTxxXtjSO4l0o1H","How Do You Sleep? - Radio Edit Remix","spotify:artist:2Hjj68yyUPiC0HKEOigcEp, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","Jesse McCartney, Ludacris","spotify:album:2tDCfKFy2YW9N0IwNSRdOJ","Departure - Recharged","spotify:artist:2Hjj68yyUPiC0HKEOigcEp","Jesse McCartney","2008","https://i.scdn.co/image/ab67616d0000b27340cf6d7e6353abac2fb22b7c","1","4","208333","","false","56","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5pgdZyYh16sAUkDjrqGPej","Pretty Boy","spotify:artist:0ZzYDST6Dib7iYd8hmcLcH","M2M","spotify:album:64qpmVqrwUlBihBMhZDyJj","Shades of Purple","spotify:artist:0ZzYDST6Dib7iYd8hmcLcH","M2M","2000-02-15","https://i.scdn.co/image/ab67616d0000b273ae31a2f91db0455c6d63306d","1","5","279240","https://p.scdn.co/mp3-preview/42f57227885db78677374abfdb66e0c54cc31d84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5qGwqO0lkbBXw4xNfzT7SF","Spice Up Your Life","spotify:artist:0uq5PttqEjj3IH1bzwcrXF","Spice Girls","spotify:album:3sr6lAuO3nmB1u8ZuQgpiX","Spiceworld","spotify:artist:0uq5PttqEjj3IH1bzwcrXF","Spice Girls","1997-01-01","https://i.scdn.co/image/ab67616d0000b273af6a08097dd4ac26b96c8be1","1","1","173666","","false","67","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0T9Aq8S8WKdXXh6EXM8cB8","If I'm Not the One","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","spotify:album:3bhFoH4PFnY4ifK4981U8X","The Essential *NSYNC","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","2014-07-29","https://i.scdn.co/image/ab67616d0000b27368a71db4b09063815c257187","1","14","201413","https://p.scdn.co/mp3-preview/43d5224faf271dfa717165f88332026defb7eb31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3KnjerEPMolLapVo2wdgz6","Rumors","spotify:artist:4vRSocKbGh7PsQrYRDVMEF","Lindsay Lohan","spotify:album:3ZxcXB6JtLDAEUDLVkiIRe","Speak","spotify:artist:4vRSocKbGh7PsQrYRDVMEF","Lindsay Lohan","2004-01-01","https://i.scdn.co/image/ab67616d0000b27336766fbe0231684f1d5d5154","1","12","196306","","false","57","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1urmwhtXPiakhcqvqUi3rp","Brown Eyes","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","spotify:album:480AZOo2VQ1kf3GedAiKV9","Survivor","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","2001-05-01","https://i.scdn.co/image/ab67616d0000b2737c83e8f225e70de4bb866c96","1","14","276093","https://p.scdn.co/mp3-preview/1c45a80349e944a925f07f3d7254d9552e9c238e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:20ORwCJusz4KS2PbTPVNKo","Leavin'","spotify:artist:2Hjj68yyUPiC0HKEOigcEp","Jesse McCartney","spotify:album:2tDCfKFy2YW9N0IwNSRdOJ","Departure - Recharged","spotify:artist:2Hjj68yyUPiC0HKEOigcEp","Jesse McCartney","2008","https://i.scdn.co/image/ab67616d0000b27340cf6d7e6353abac2fb22b7c","1","1","216880","","false","66","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4lq4yY0y3XqDQZsx03ITaH","I'll Never Break Your Heart","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","Backstreet Boys","spotify:album:0wvQovgaVU99eqw8n3g22S","Backstreet Boys","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","Backstreet Boys","1996","https://i.scdn.co/image/ab67616d0000b273dafd4b9261a1ab9acd53a53d","1","8","287506","https://p.scdn.co/mp3-preview/fcebdb84d3c0d27e4abeb270823d2531dda8afad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1eV2FGbbyxCJ6xaLqBRiFW","Just Got Paid","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","spotify:album:20RMokVwJ2wjQ0s8FOdOFC","No Strings Attached","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","2000-03-21","https://i.scdn.co/image/ab67616d0000b273a6cb8fab778e1efc406a5909","1","4","248573","https://p.scdn.co/mp3-preview/449e52b278d374b8af877361372600945010fb43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4UE8T2GKceEaNhn5ORTkyo","Caught in the Middle","spotify:artist:5lPsVvHVDr6R5mDxRUXdOs","A1","spotify:album:7aMMpyDflUCZzDFp6LNul0","Make It Good","spotify:artist:5lPsVvHVDr6R5mDxRUXdOs","A1","2001","https://i.scdn.co/image/ab67616d0000b273d898a5b0f91ad3005f0b8e00","1","1","206466","https://p.scdn.co/mp3-preview/79f0c7b10106d87cc135fb7a8b523694c66a89b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5GorFaKkP2mLREQvhSblIg","All My Life","spotify:artist:05RZIdfz59ZW2FvFuwnmNK","K-Ci & JoJo","spotify:album:5cmtcMzuUZq8vxS5T7NVPu","Love Always","spotify:artist:05RZIdfz59ZW2FvFuwnmNK","K-Ci & JoJo","1997-01-01","https://i.scdn.co/image/ab67616d0000b2736e955099e6d2225059595b9e","1","11","331240","","false","72","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1rYYJVlUV2EcgehVUnwJvy","The Day You Went Away","spotify:artist:0ZzYDST6Dib7iYd8hmcLcH","M2M","spotify:album:64qpmVqrwUlBihBMhZDyJj","Shades of Purple","spotify:artist:0ZzYDST6Dib7iYd8hmcLcH","M2M","2000-02-15","https://i.scdn.co/image/ab67616d0000b273ae31a2f91db0455c6d63306d","1","2","222520","https://p.scdn.co/mp3-preview/782fa1ce61f343e01a7cd193b1c48ba09eb7c764?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2W2vmNmTLERMWT9XBxm35E","Diggin' On You","spotify:artist:0TImkz4nPqjegtVSMZnMRq","TLC","spotify:album:5eg56dCpFn32neJak2vk0f","Crazysexycool","spotify:artist:0TImkz4nPqjegtVSMZnMRq","TLC","1994-11-15","https://i.scdn.co/image/ab67616d0000b273a6125b1964a555892c49ea53","1","4","254560","https://p.scdn.co/mp3-preview/9e880d80ece874f84648d594aacb331261be9b22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0M3ZIWNcizkhYFvn6RuCEz","Music of My Heart","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o, spotify:artist:5IFCkqu9J6xdWeYMk5I889","*NSYNC, Gloria Estefan","spotify:album:45gbCmUeq5ZMgXiDkPweRD","Greatest Hits","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","2005-10-25","https://i.scdn.co/image/ab67616d0000b2733cf9722343ca133f1c4df89e","1","12","271160","https://p.scdn.co/mp3-preview/b8e8a159e40a386428ef74fb2773c10a5c679d03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3nx5PkGa2sJyXVJzqE4eYM","Get Another Boyfriend","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","Backstreet Boys","spotify:album:41zXjyVr6dzmchWf8tv3UO","Black & Blue","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","Backstreet Boys","2000-11-21","https://i.scdn.co/image/ab67616d0000b273cf871e6326e334bfa92cff20","1","3","186106","https://p.scdn.co/mp3-preview/a4d78503fa02b10fe3a55ea09a89701b76825729?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:42JgHvkBiAc5ivo0gvVRvQ","The Voice Within","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","spotify:album:2USigX9DhGuAini71XZEEK","Stripped","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","2002-07-19","https://i.scdn.co/image/ab67616d0000b2737cd872c7701c4737b2f81d87","1","18","304013","https://p.scdn.co/mp3-preview/397c3fbb2f709206665d23356cb6cdd8682204e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3W2QKq6ks7QInnM9j4pOBt","What Makes a Man","spotify:artist:5Z1CCuBsyhEHngq3U5IraY, spotify:artist:78E5Zx38dgv90Q7VN2AplD","Westlife, Steve Mac","spotify:album:6P1sBa0T1fRooA0UTAQfOu","Coast To Coast (Expanded Edition)","spotify:artist:5Z1CCuBsyhEHngq3U5IraY","Westlife","2000","https://i.scdn.co/image/ab67616d0000b27315f19e3b1fbfc5a2f164fb6a","1","2","230400","https://p.scdn.co/mp3-preview/1910584ff87efb9ddeb8165a57bb20c829609d2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","1970-01-01T00:00:00Z"
