"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:1GeECVH4Msg1zLm8DExkbH","Wind It Up","spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Gwen Stefani","spotify:album:7xnZ539lh8x6de9jzlpCJp","The Sweet Escape","spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Gwen Stefani","2006-01-01","https://i.scdn.co/image/ab67616d0000b2738dd53da15b55d402dfc3a20e","1","1","189586","","false","51","spotify:user:bcordes07","2021-03-05T14:20:15Z"
"spotify:track:7uKcScNXuO3MWw6LowBjW1","One, Two Step (feat. Missy Elliott)","spotify:artist:2NdeV5rLm47xAvogXrYhJX, spotify:artist:2wIVse2owClT7go1WT98tk","Ciara, Missy Elliott","spotify:album:71gUhKYZIWmmjqAHlY4Br3","Goodies","spotify:artist:2NdeV5rLm47xAvogXrYhJX","Ciara","2004-09-27","https://i.scdn.co/image/ab67616d0000b273c1e3659212de0f437bbf395e","1","2","203786","https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:bcordes07","2021-03-05T14:20:32Z"
"spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7","Can't Get You out of My Head","spotify:artist:4RVnAU35WRWra6OZ3CbbMA","Kylie Minogue","spotify:album:4WzTXHp8bVKkKNu3UQ2Fqu","Fever","spotify:artist:4RVnAU35WRWra6OZ3CbbMA","Kylie Minogue","2001-10-01","https://i.scdn.co/image/ab67616d0000b2735d6121285c42ea4535e59048","1","3","230640","https://p.scdn.co/mp3-preview/8698fb43a16503ad290e738649a19d1663b9cbc6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:bcordes07","2021-03-05T14:21:25Z"
"spotify:track:0LzrhCZFXW94Y8nwtTuRlw","Hollaback Girl","spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Gwen Stefani","spotify:album:3Lqn8M0QxPLIPRJ4nUKTGN","Love Angel Music Baby (Deluxe Version)","spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Gwen Stefani","2004-11-23","https://i.scdn.co/image/ab67616d0000b2737c7136a182372ccdffb3d3c4","1","3","199853","","true","71","spotify:user:bcordes07","2021-03-05T14:21:36Z"
"spotify:track:7huo2wvrCgRucUsjdSDLQV","Ain't No Other Man","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","spotify:album:0zRJsgzHZUUdk8Rjk6Segd","Back To Basics","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","2006-08-14","https://i.scdn.co/image/ab67616d0000b273d74f4550a6e409bf51652db7","1","4","228906","https://p.scdn.co/mp3-preview/85e0a8785a387511cd27b42d380386833c8dde26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:bcordes07","2021-03-05T14:22:34Z"
"spotify:track:5bGmuxShUba9maPswDnhCs","What a Girl Wants","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","spotify:album:6fpPZS13ImRVpr7Tqs6yP9","Christina Aguilera (Expanded Edition)","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","1999","https://i.scdn.co/image/ab67616d0000b273f89996e214be1763b2a9e948","1","2","215800","https://p.scdn.co/mp3-preview/43ace19343c5c73a4ebe1360f38377f996e35ab5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:bcordes07","2021-03-05T14:23:09Z"
"spotify:track:1bM50INir8voAkVoKuvEUI","OMG (feat. will.i.am)","spotify:artist:23zg3TcAtWQy7J6upgbUnj, spotify:artist:085pc2PYOi8bGKj0PNjekA","Usher, will.i.am","spotify:album:6A1F3Fkq5dYeYYNkXflcTX","Raymond v Raymond (Expanded Edition)","spotify:artist:23zg3TcAtWQy7J6upgbUnj","Usher","2010-03-30","https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79","1","6","269493","https://p.scdn.co/mp3-preview/234ee33a94a9570edb638638576bc0015ce797e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:bcordes07","2021-03-05T14:24:35Z"
"spotify:track:7wahqDDzUPpJy91bVFHUF3","Fresh Eyes","spotify:artist:2oX42qP5ineK3hrhBECLmj","Andy Grammer","spotify:album:1BLQhQYhrCsLW0Ci4b4loR","Fresh Eyes","spotify:artist:2oX42qP5ineK3hrhBECLmj","Andy Grammer","2016-12-09","https://i.scdn.co/image/ab67616d0000b2738e97ebae01f1540c84f03896","1","1","198001","https://p.scdn.co/mp3-preview/0a703af0cdfbc4156d5415f5fe346ed68459b015?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:bcordes07","2021-03-05T14:26:15Z"
"spotify:track:3V0PeMg2mhbYRtk9bioAwF","I Swear","spotify:artist:1B8ySGDAiXTCvnJNH4HSCG","All-4-One","spotify:album:0OrEq5JeWVzislPoSg0fzZ","Rhino Hi-Five: All-4-One","spotify:artist:1B8ySGDAiXTCvnJNH4HSCG","All-4-One","2005-04-19","https://i.scdn.co/image/ab67616d0000b273bd8703edf841569ca19d86b3","1","2","259853","https://p.scdn.co/mp3-preview/4bbcac2464fbcb629b62186a9884e9caa402735f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:bcordes07","2021-03-05T14:31:26Z"
"spotify:track:3PJivN5BZ2ckFa22igIu4a","Crazy","spotify:artist:05RZIdfz59ZW2FvFuwnmNK","K-Ci & JoJo","spotify:album:196buw5EPzqQoCTIxhgTQ0","X","spotify:artist:05RZIdfz59ZW2FvFuwnmNK","K-Ci & JoJo","2000-01-01","https://i.scdn.co/image/ab67616d0000b273fcd9da1650f4f66b2d7fe26d","1","4","260266","","false","59","spotify:user:bcordes07","2021-03-05T14:32:12Z"
